# Multilingual Central Repository	glg	http://adimen.si.ehu.es/web/MCR/	CC BY 3.0 
00020449-v	lemma	manter esperto
00020449-v	lemma	manterse esperto
00020787-a	lemma	flexible
00020787-a	lemma	inflexíbel
00020827-n	lemma	materia
00021265-n	lemma	alimento
00021403-a	lemma	inflexible
00021403-a	lemma	inflexíbel
00021403-a	lemma	non compracente
00021403-a	lemma	non permisivo
00021766-a	lemma	exacto
00021766-a	lemma	preciso
00021766-a	lemma	xusto
00021939-n	lemma	aparato
00021939-n	lemma	artefacto
00021939-n	lemma	obxecto
00021939-n	lemma	utensilio
00023271-n	lemma	cognición
00023271-n	lemma	coñecemento
00023271-n	lemma	noese
00023271-n	lemma	saber
00023383-a	lemma	erróneo
00023383-a	lemma	impreciso
00023383-a	lemma	inexacto
00023383-a	lemma	inxusto
00023773-n	lemma	causa
00023773-n	lemma	motivación
00023773-n	lemma	motivo
00024264-n	lemma	atributo
00024264-n	lemma	característica
00024264-n	lemma	propiedade
00024417-a	lemma	acostumado
00024417-a	lemma	adaptado
00024417-a	lemma	adoito
00024417-a	lemma	afeito
00024417-a	lemma	habituado
00024720-n	lemma	estado
00024834-a	lemma	inadaptado
00024834-a	lemma	non acostumado
00024834-a	lemma	non adoito
00024834-a	lemma	non afeito
00024834-a	lemma	non habituado
00025238-a	lemma	acídico
00025238-a	lemma	ácido
00025728-a	lemma	alcalino
00026192-n	lemma	sentimento
00026515-a	lemma	anfótero
00026706-a	lemma	acidófilo
00027074-a	lemma	alcalófilo
00027247-a	lemma	admitido
00027247-a	lemma	recoñecido
00028651-n	lemma	espazo
00028672-a	lemma	non admitido
00028672-a	lemma	non recoñecido
00029343-a	lemma	cobizoso
00029677-n	lemma	proceso
00029677-n	lemma	proceso físico
00030358-n	lemma	acción
00030358-n	lemma	actividade humana
00030358-n	lemma	acto
00031264-n	lemma	agrupación
00031264-n	lemma	colectivo
00031264-n	lemma	grupo
00031533-a	lemma	non cobizoso
00031674-a	lemma	acropetálico
00031824-a	lemma	basipetálico
00031921-n	lemma	relación
00031974-a	lemma	activo
00033020-n	lemma	comunicación
00033574-a	lemma	inactivo
00033615-n	lemma	cantidade
00033615-n	lemma	medida
00034572-a	lemma	sedentario
00034710-a	lemma	activo
00035074-a	lemma	inactivo
00035189-n	lemma	conquista
00035189-n	lemma	logro
00035189-n	lemma	proeza
00035189-n	lemma	realización
00035189-n	lemma	triunfo
00035368-a	lemma	retirado
00035368-a	lemma	xubilado
00035465-a	lemma	activo
00035868-a	lemma	bulicioso
00036481-a	lemma	inactivo
00036762-n	lemma	fazaña
00036762-n	lemma	proeza
00037457-a	lemma	activo
00037757-a	lemma	inactivo
00038750-a	lemma	activo
00039211-n	lemma	interacción
00039259-a	lemma	práctica
00039592-a	lemma	inactivo
00039592-a	lemma	pasivo
00040325-a	lemma	activo
00040353-v	lemma	acicalarse
00040353-v	lemma	adobiarse
00040353-v	lemma	amañarse
00040353-v	lemma	arranxarse
00040353-v	lemma	compoñerse
00040353-v	lemma	enfeitarse
00040685-a	lemma	adormecido
00040685-a	lemma	dormente
00040685-a	lemma	inactivo
00041051-a	lemma	extinguido
00041361-a	lemma	activo
00041618-a	lemma	activo
00041618-a	lemma	dinámico
00041841-a	lemma	estativo
00042037-a	lemma	activo
00042228-a	lemma	pasivo
00042457-a	lemma	activo
00043125-a	lemma	inactivo
00043411-a	lemma	activo
00043615-a	lemma	inactivo
00043765-a	lemma	existente
00043765-a	lemma	real
00044353-a	lemma	posible
00044353-a	lemma	posíbel
00044353-a	lemma	potencial
00044673-n	lemma	ecualizador
00044760-a	lemma	agudo
00045123-a	lemma	crónico
00045356-a	lemma	dexenerativo
00045561-a	lemma	virulento
00046014-a	lemma	non virulento
00046109-a	lemma	adaptativo
00046673-a	lemma	inadaptativo
00047029-a	lemma	adicto
00047029-a	lemma	viciado
00047566-a	lemma	non adicto
00047566-a	lemma	non viciado
00047786-a	lemma	adictivo
00047786-a	lemma	viciante
00047954-a	lemma	non adictivo
00048129-a	lemma	adictivo
00048129-a	lemma	viciante
00048460-a	lemma	acumulado
00048828-n	lemma	advento
00048828-n	lemma	aparición
00048828-n	lemma	chegada
00048858-a	lemma	adicional
00049266-a	lemma	incrementable
00049266-a	lemma	incrementábel
00050037-n	lemma	matrícula
00050083-a	lemma	subtractivo
00050641-a	lemma	destinado
00050641-a	lemma	dirixido
00050693-n	lemma	propiedade emerxente
00050947-a	lemma	non dirixido
00050947-a	lemma	sen destinado
00051045-a	lemma	adecuado
00051045-a	lemma	axeitado
00051385-n	lemma	repatriación
00051696-a	lemma	inadecuado
00051696-a	lemma	inaxeitado
00052374-v	lemma	levar
00052374-v	lemma	vestir
00052672-a	lemma	adhesivo
00053691-a	lemma	pegañento
00053691-a	lemma	viscoso
00054908-a	lemma	non adhesivo
00055340-a	lemma	procesal
00055340-a	lemma	procesual
00055539-a	lemma	esencial
00055765-a	lemma	adoptable
00055765-a	lemma	adoptábel
00055906-a	lemma	inadoptable
00055906-a	lemma	inadoptábel
00056002-a	lemma	adornado
00056002-a	lemma	decorado
00056087-n	lemma	emigración
00056311-n	lemma	inmigración
00057410-v	lemma	orixinarse
00057410-v	lemma	residir
00058608-n	lemma	fuga
00058696-a	lemma	rugoso
00059131-a	lemma	con incrustacións
00059559-v	lemma	continuar co embarazo
00059559-v	lemma	ter
00060397-a	lemma	non adornado
00060397-a	lemma	non decorado
00060414-n	lemma	éxodo
00060605-a	lemma	sen aderezos
00060817-n	lemma	Underground Railroad
00060969-a	lemma	colinérxico
00061088-a	lemma	anticolinérxico
00061262-a	lemma	destro
00061262-a	lemma	hábil
00061885-a	lemma	aleuto
00061885-a	lemma	enxeñoso
00062133-n	lemma	orgasmo
00062367-a	lemma	habelencioso
00062367-a	lemma	xurdio
00062671-n	lemma	realización (persoal)
00063277-a	lemma	desaxeitado
00063277-a	lemma	torpe
00064479-a	lemma	favorable
00064479-a	lemma	favorábel
00064479-a	lemma	vantaxoso
00065184-a	lemma	preferente
00065370-v	lemma	deber de
00065370-v	lemma	necesitar
00065370-v	lemma	precisar
00065370-v	lemma	requirir
00065370-v	lemma	ter que
00065488-a	lemma	desfavorable
00065488-a	lemma	desfavorábel
00065488-a	lemma	desvantaxoso
00065791-a	lemma	afouto
00065791-a	lemma	aventureiro
00066146-a	lemma	aventureiro
00066800-a	lemma	non aventureiro
00067038-a	lemma	aconsellable
00067038-a	lemma	aconsellábel
00067038-a	lemma	recomendable
00067038-a	lemma	recomendábel
00067767-a	lemma	desaconsellable
00067767-a	lemma	desaconsellábel
00067966-a	lemma	ben aconsellado
00067966-a	lemma	prudente
00068278-a	lemma	imprudente
00068278-a	lemma	mal aconsellado
00068333-n	lemma	recaída
00068566-a	lemma	aeróbico
00069060-a	lemma	anaeróbico
00069217-a	lemma	aeróbico
00069427-a	lemma	anaeróbico
00069531-a	lemma	estético
00069879-v	lemma	ferir
00069879-v	lemma	lesionar
00070427-a	lemma	sensual
00070583-a	lemma	non estético
00070939-a	lemma	afectado
00071242-a	lemma	impresionado
00071992-a	lemma	non afectado
00072808-n	lemma	mala avaliación
00073048-a	lemma	afectado
00073048-a	lemma	antinatural
00074346-a	lemma	natural
00074346-a	lemma	non afectado
00074790-n	lemma	disparate
00074790-n	lemma	metedura de pata
00075135-a	lemma	afirmativo
00075135-a	lemma	favorable
00075135-a	lemma	favorábel
00075135-a	lemma	positivo
00075515-a	lemma	desfavorable
00075515-a	lemma	desfavorábel
00075515-a	lemma	negativo
00075952-a	lemma	receptivo
00076341-a	lemma	intolerante
00076921-a	lemma	flotante
00077369-v	lemma	conter o vómito
00077419-n	lemma	adquisición
00077449-a	lemma	embarrancado
00077449-a	lemma	encallado
00077458-v	lemma	trousar
00077458-v	lemma	vomitar
00077645-a	lemma	medorento
00077645-a	lemma	medroso
00078576-a	lemma	amedoñado
00078576-a	lemma	amedrentado
00078576-a	lemma	aterrado
00078760-v	lemma	coidar
00078760-v	lemma	ocuparse de
00078760-v	lemma	tratar
00079398-n	lemma	comercio
00079786-a	lemma	aterrado
00081513-a	lemma	xenófobo
00081572-n	lemma	compra
00081671-a	lemma	afouto
00082034-a	lemma	afouto
00082034-a	lemma	impávido
00082241-a	lemma	agresivo
00083729-n	lemma	compra
00084795-a	lemma	truculento
00084956-a	lemma	non agresivo
00085264-a	lemma	axitado
00085264-a	lemma	nervioso
00085678-n	lemma	confiscación
00086140-n	lemma	expropiación
00086210-a	lemma	frenético
00086210-a	lemma	héctico
00086341-a	lemma	frenético
00087152-a	lemma	non axitado
00087152-a	lemma	plácido
00087152-a	lemma	tranquilo
00087354-a	lemma	axitado
00088658-a	lemma	non axitado
00088658-a	lemma	repousado
00089051-a	lemma	agradable
00089051-a	lemma	agradábel
00089355-a	lemma	desagradable
00089355-a	lemma	desagradábel
00089550-a	lemma	molesto
00089550-a	lemma	punxente
00089550-a	lemma	tedioso
00090408-a	lemma	estresante
00090718-a	lemma	aire-superficie
00090718-a	lemma	aire-terra
00090718-a	lemma	ar-superficie
00090718-a	lemma	ar-terra
00090917-a	lemma	aire-aire
00090917-a	lemma	ar-ar
00091121-a	lemma	superficie-aire
00091121-a	lemma	superficie-ar
00091121-a	lemma	terra-aire
00091121-a	lemma	terra-ar
00091311-a	lemma	atento
00091311-a	lemma	vixiante
00091764-a	lemma	vixiante
00092551-a	lemma	non atento
00092551-a	lemma	non vixiante
00092691-a	lemma	algorítmico
00092933-a	lemma	heurístico
00093275-a	lemma	alienable
00093275-a	lemma	alienábel
00093483-n	lemma	rescate
00093483-n	lemma	salvamento
00093810-a	lemma	inalienable
00093810-a	lemma	inalienábel
00094001-n	lemma	salvación
00094240-n	lemma	absolución
00094448-a	lemma	vivo
00094500-n	lemma	indulxencia
00095280-a	lemma	morto
00098147-a	lemma	asasinado
00098529-a	lemma	apócrino
00098736-a	lemma	écrino
00098933-a	lemma	artesiano
00099097-a	lemma	subartesiano
00099290-a	lemma	aceso
00099290-a	lemma	conectado
00099290-a	lemma	vivo
00099721-v	lemma	adestrar
00099721-v	lemma	facer exercicio
00099874-a	lemma	morto
00099951-n	lemma	xogos malabares
00100634-a	lemma	alfabético
00101152-a	lemma	non alfabético
00101331-a	lemma	altricial
00101452-a	lemma	precoz
00101609-a	lemma	altruísta
00101609-a	lemma	desinteresado
00101800-a	lemma	egocéntrico
00101800-a	lemma	egoísta
00102079-a	lemma	ensimesmado
00102201-a	lemma	ambiguo
00103696-a	lemma	inequívoco
00104051-a	lemma	ambicioso
00104868-v	lemma	expeler
00104868-v	lemma	expulsar
00105023-a	lemma	non ambicioso
00105388-a	lemma	ametrópico
00105566-a	lemma	emetrópico
00105746-a	lemma	abundante
00106456-a	lemma	avaro
00106456-a	lemma	escaso
00106456-a	lemma	exiguo
00106456-a	lemma	miserento
00106456-a	lemma	parco
00106456-a	lemma	pobre
00106456-a	lemma	precario
00106821-a	lemma	escaso
00107128-a	lemma	precario
00107648-a	lemma	anabólico
00107943-v	lemma	fracturar
00107943-v	lemma	romper
00107984-a	lemma	catabólico
00108263-a	lemma	anaclinal
00108434-a	lemma	cataclinal
00108595-a	lemma	anastigmático
00108698-a	lemma	astigmático
00109016-a	lemma	anticlinal
00109133-a	lemma	sinclinal
00109261-a	lemma	anádromo
00109382-a	lemma	catádromo
00109504-a	lemma	diádromo
00109633-a	lemma	anabático
00109660-v	lemma	cambiar
00109782-a	lemma	catabático
00109966-a	lemma	anal
00109966-a	lemma	retentivo anal
00110252-a	lemma	oral
00110497-a	lemma	analóxico
00110497-a	lemma	lineal
00110701-a	lemma	dixital
00110853-a	lemma	analítico
00111129-a	lemma	sintético
00111415-a	lemma	analítico
00111415-a	lemma	non flexionado
00111856-a	lemma	sintético
00112231-a	lemma	analítico
00112628-a	lemma	sintético
00112997-n	lemma	cotobelada
00113015-a	lemma	flexional
00113015-a	lemma	flexivo
00113245-a	lemma	derivativo
00113476-a	lemma	apocárpico
00113663-a	lemma	sincárpico
00113818-a	lemma	doente
00113818-a	lemma	irritado
00113818-a	lemma	rabiado
00113818-a	lemma	rabioso
00115494-a	lemma	indignado
00116058-a	lemma	fumegante
00116463-a	lemma	non doente
00116463-a	lemma	non irritado
00116463-a	lemma	non rabiado
00116463-a	lemma	non rabioso
00116529-a	lemma	resentido
00116744-a	lemma	cáustico
00117106-a	lemma	non resentido
00117385-a	lemma	animado
00117385-a	lemma	sensible
00117385-a	lemma	sensíbel
00117754-a	lemma	insensato
00117754-a	lemma	insensible
00117754-a	lemma	insensíbel
00117959-n	lemma	chiscar
00118066-a	lemma	animado
00118238-a	lemma	inanimado
00118238-a	lemma	non vivo
00118567-a	lemma	animado
00118567-a	lemma	vivo
00118733-n	lemma	vómito
00118764-v	lemma	estar ao día
00118764-v	lemma	manterse informado
00118764-v	lemma	seguir
00119409-a	lemma	inanimado
00119875-a	lemma	animado
00120132-a	lemma	desanimado
00120252-a	lemma	animado
00120411-a	lemma	inanimado
00120574-a	lemma	anónimo
00120574-a	lemma	descoñecido
00120784-a	lemma	anónimo
00121034-a	lemma	con nome
00121034-a	lemma	identificado
00121552-a	lemma	ante mortem
00121649-a	lemma	post mortem
00121865-a	lemma	antecedente
00122128-a	lemma	previo
00122386-a	lemma	preexistente
00122626-a	lemma	posterior
00122626-a	lemma	seguinte
00122626-a	lemma	subseguinte
00122844-a	lemma	conseguinte
00123170-v	lemma	cambiar
00123170-v	lemma	modificar
00123170-v	lemma	mudar
00123170-v	lemma	variar
00123653-a	lemma	antrorso
00123783-n	lemma	tiroteo
00123804-a	lemma	retrorso
00124077-a	lemma	acuático
00124918-a	lemma	terrestre
00125170-a	lemma	terrestre
00125319-a	lemma	anfibio
00125711-a	lemma	precedente
00126235-a	lemma	devandito
00126264-v	lemma	cambiar
00126264-v	lemma	modificar
00126264-v	lemma	mudar
00126264-v	lemma	variar
00126830-a	lemma	preparatorio
00127296-a	lemma	seguinte
00127661-a	lemma	resultante
00128467-a	lemma	precedente
00128572-a	lemma	sen precedente
00128882-a	lemma	prénsil
00129029-a	lemma	non prénsil
00129103-a	lemma	prenatal
00129103-a	lemma	preparto
00129276-a	lemma	perinatal
00129467-a	lemma	posnatal
00129467-a	lemma	posparto
00129467-a	lemma	post partum
00129612-a	lemma	para quentar a boca
00129729-a	lemma	de sobremesa
00129878-a	lemma	prebélico
00129878-a	lemma	preguerra
00130017-a	lemma	posbélico
00130017-a	lemma	posguerra
00130017-a	lemma	post bellum
00130151-a	lemma	retrógrado
00130281-a	lemma	anterógrado
00130412-a	lemma	antemeridiano
00130596-a	lemma	post meridiem
00130596-a	lemma	postmeridiano
00130778-a	lemma	anterior
00131426-a	lemma	posterior
00131692-a	lemma	traseiro
00132127-a	lemma	dorsal
00132385-a	lemma	ventral
00132849-a	lemma	apelable
00132849-a	lemma	apelábel
00132849-a	lemma	recorrible
00132849-a	lemma	recorríbel
00133065-a	lemma	inapelable
00133065-a	lemma	inapelábel
00133065-a	lemma	irrecorrible
00133065-a	lemma	irrecorríbel
00133259-a	lemma	con apéndice
00133335-a	lemma	sen apéndice
00133417-a	lemma	apetitoso
00133851-a	lemma	non apetitoso
00133851-a	lemma	pouco apetecible
00133851-a	lemma	pouco apetecíbel
00134060-a	lemma	accesible
00134060-a	lemma	accesíbel
00134401-a	lemma	inaccesible
00134401-a	lemma	inaccesíbel
00134701-a	lemma	adecuado
00134701-a	lemma	apropiado
00134701-a	lemma	axeitado
00134701-a	lemma	axeito
00134701-a	lemma	oportuno
00135718-a	lemma	desaxeitado
00135718-a	lemma	inadecuado
00135718-a	lemma	inapropiado
00136329-n	lemma	patada
00136354-a	lemma	debido
00137641-a	lemma	indebido
00137725-a	lemma	debido
00137943-a	lemma	indebido
00138169-a	lemma	acertado
00138169-a	lemma	adecuado
00138169-a	lemma	pertinente
00138221-n	lemma	beixo
00138622-a	lemma	inadecuado
00138622-a	lemma	non acertado
00138622-a	lemma	non pertinente
00138912-a	lemma	a priori
00139126-a	lemma	a posteriori
00139344-a	lemma	áptero
00139870-a	lemma	períptero
00140233-a	lemma	arbitrable
00140233-a	lemma	arbitrábel
00140437-a	lemma	non arbitrable
00140437-a	lemma	non arbitrábel
00140542-a	lemma	con columnas
00141396-n	lemma	autopsia
00141522-a	lemma	sen columnas
00141818-a	lemma	arborícola
00141818-a	lemma	arbóreo
00141947-a	lemma	non arborícola
00141947-a	lemma	non arbóreo
00142040-a	lemma	areoso
00142270-a	lemma	arxiloso
00142361-n	lemma	revisión
00142407-a	lemma	armado
00142917-a	lemma	desarmado
00143589-a	lemma	blindado
00144445-n	lemma	cóxegas
00144728-a	lemma	non blindado
00144778-n	lemma	agarimo
00144778-n	lemma	aloumiño
00144778-n	lemma	caricia
00144877-a	lemma	armado
00145218-n	lemma	conexión
00145218-n	lemma	nexo
00145218-n	lemma	unión
00145218-n	lemma	vencello
00145218-n	lemma	vínculo
00145995-a	lemma	desarmado
00146210-a	lemma	con brazos
00146693-a	lemma	toco
00146786-a	lemma	sen brazos
00146883-a	lemma	blindado
00147528-a	lemma	non blindado
00147734-a	lemma	astuto
00147734-a	lemma	enxeñoso
00148078-a	lemma	astuto
00148078-a	lemma	malicioso
00149461-a	lemma	manipulador
00149508-n	lemma	soldadura
00149861-a	lemma	inxenuo
00149861-a	lemma	sen malicia
00150202-a	lemma	articulado
00150505-a	lemma	elocuente
00151105-a	lemma	inarticulado
00151689-v	lemma	diminuir
00151689-v	lemma	minguar
00151689-v	lemma	reducir
00151914-n	lemma	redescubrimento
00152285-a	lemma	sen palabras
00152727-n	lemma	diagnose
00152896-a	lemma	falante
00153239-a	lemma	mudo
00153239-a	lemma	sen oralidade
00153410-a	lemma	articulado
00153652-a	lemma	desarticulado
00153898-a	lemma	avergonzado
00153898-a	lemma	avergoñado
00153898-a	lemma	ter vergoña
00153898-a	lemma	vergoñento
00154965-a	lemma	descarado
00154965-a	lemma	desvergonzado
00154965-a	lemma	desvergoñado
00156101-a	lemma	asertivo
00156101-a	lemma	autoafirmativo
00156601-v	lemma	acrecentar
00156601-v	lemma	aumentar
00156601-v	lemma	incrementar
00156839-a	lemma	non asertivo
00157389-a	lemma	asociativo
00157849-a	lemma	non asociativo
00157925-a	lemma	comprometido
00157925-a	lemma	unido
00158407-a	lemma	desapegado
00158407-a	lemma	desunido
00158407-a	lemma	non comprometido
00158701-a	lemma	adxunto
00158701-a	lemma	unido
00159381-a	lemma	solto
00159498-a	lemma	sen pedicelo
00159498-a	lemma	sen pedúnculo
00159498-a	lemma	sésil
00159735-a	lemma	pedunculado
00159975-a	lemma	sésil
00160144-a	lemma	váxil
00160425-a	lemma	de paredes medianeiras
00160425-a	lemma	en medianeira
00160573-a	lemma	individual
00160573-a	lemma	sen paredes medianeiras
00160573-a	lemma	unifamiliar
00161065-a	lemma	colado
00161065-a	lemma	pegado
00161276-a	lemma	libre
00161431-a	lemma	axustable
00161431-a	lemma	axustábel
00161431-a	lemma	conectable
00161431-a	lemma	conectábel
00162083-a	lemma	desmontable
00162083-a	lemma	desmontábel
00162386-a	lemma	cauteloso
00162386-a	lemma	coidadoso
00162990-a	lemma	incauto
00163592-a	lemma	atento
00163948-a	lemma	atento
00163948-a	lemma	concentrado
00163948-a	lemma	decidido
00164863-a	lemma	desatento
00165171-a	lemma	abstraído
00166146-a	lemma	atractivo
00166552-n	lemma	enroque
00166753-a	lemma	cativador
00166753-a	lemma	encantador
00167077-a	lemma	carismático
00167671-a	lemma	atractivo
00167671-a	lemma	encomiable
00167671-a	lemma	encomiábel
00167764-n	lemma	xaque mate
00168188-a	lemma	máxico
00169164-a	lemma	sen atractivo
00169826-a	lemma	impresentable
00169826-a	lemma	impresentábel
00169826-a	lemma	pouco atractivo
00169955-a	lemma	atractivo
00170156-a	lemma	repulsivo
00170358-a	lemma	atractivo
00170358-a	lemma	interesante
00171044-a	lemma	desagradable
00171044-a	lemma	desagradábel
00171044-a	lemma	desinteresado
00171590-a	lemma	atribuíbel
00171590-a	lemma	atribuíble
00172452-a	lemma	non atribuíbel
00172452-a	lemma	non atribuíble
00172562-a	lemma	atributivo
00172562-a	lemma	prenominal
00172598-n	lemma	artificio
00172993-a	lemma	predicativo
00173220-a	lemma	embarazado
00173338-v	lemma	quitar
00173338-v	lemma	sacar
00173694-a	lemma	non embarazado
00173764-a	lemma	audible
00173764-a	lemma	audíbel
00173764-a	lemma	sonoro
00174379-a	lemma	inaudible
00174379-a	lemma	inaudíbel
00175528-a	lemma	sónico
00175528-a	lemma	transónico
00175719-a	lemma	subsónico
00175887-a	lemma	supersónico
00176150-a	lemma	fausto
00176150-a	lemma	prometedor
00176150-a	lemma	propicio
00176838-a	lemma	non prometedor
00177186-a	lemma	favorable
00177186-a	lemma	favorábel
00177186-a	lemma	propicio
00177448-n	lemma	recurso
00177963-a	lemma	desfavorable
00177963-a	lemma	desfavorábel
00178551-n	lemma	recurso transitorio
00178575-a	lemma	autorizado
00178811-a	lemma	acreditado
00178811-a	lemma	recoñecido
00179486-a	lemma	desautorizado
00179486-a	lemma	non autorizado
00179815-a	lemma	clandestino
00179925-a	lemma	constitucional
00180211-a	lemma	inconstitucional
00180359-a	lemma	autóctono
00180496-a	lemma	alóctono
00180655-a	lemma	autoico
00180655-a	lemma	autoécico
00180835-a	lemma	heteroico
00180835-a	lemma	heteroécico
00181030-a	lemma	autóxeno
00181373-a	lemma	heteróxeno
00181476-a	lemma	automático
00181640-n	lemma	referendo
00181781-n	lemma	eleccións
00182406-v	lemma	agregar
00182406-v	lemma	engadir
00182843-a	lemma	manual
00183053-a	lemma	dispoñible
00183505-n	lemma	voto
00185778-n	lemma	cesárea
00185921-a	lemma	indispoñible
00185921-a	lemma	indispoñíbel
00186616-a	lemma	esperto
00187736-a	lemma	durmido
00189017-a	lemma	adormecido
00189017-a	lemma	durmido
00189017-a	lemma	somnolento
00189253-a	lemma	somnolento
00189580-a	lemma	adstrinxente
00190023-a	lemma	non adstrinxente
00190115-a	lemma	consciente
00190115-a	lemma	coñecedor
00191142-n	lemma	cambio
00191603-a	lemma	descoñecedor
00191603-a	lemma	inconsciente
00192756-a	lemma	consciente
00192880-a	lemma	inconsciente
00192880-a	lemma	involuntario
00192910-n	lemma	redución
00193015-a	lemma	alarmante
00193015-a	lemma	desacougante
00193015-a	lemma	dramático
00193015-a	lemma	inquietante
00193015-a	lemma	preocupante
00193015-a	lemma	temido
00193367-a	lemma	aberrante
00193367-a	lemma	abraiante
00193367-a	lemma	arrepiante
00193367-a	lemma	asombroso
00193367-a	lemma	desacougante
00193367-a	lemma	espantoso
00193367-a	lemma	inhumano
00193367-a	lemma	monstruoso
00193367-a	lemma	terrible
00193480-a	lemma	arrepiante
00193480-a	lemma	espantoso
00193480-a	lemma	horrible
00193480-a	lemma	horríbel
00193480-a	lemma	terrible
00193480-a	lemma	terríbel
00193799-a	lemma	alarmante
00193799-a	lemma	arrepiante
00193799-a	lemma	aterrador
00193799-a	lemma	horrendo
00193799-a	lemma	pavoroso
00193799-a	lemma	temible
00193799-a	lemma	temíbel
00193799-a	lemma	terrible
00193799-a	lemma	terríbel
00194357-a	lemma	ameazante
00194924-a	lemma	alarmante
00194924-a	lemma	tenebroso
00194924-a	lemma	terrorífico
00195684-a	lemma	repugnante
00196449-a	lemma	alarmante
00196449-a	lemma	terrorífico
00196560-a	lemma	non alarmante
00196664-a	lemma	anemófilo
00196799-a	lemma	entomófilo
00196934-a	lemma	tranquilizador
00197447-a	lemma	intranquilizador
00197447-a	lemma	preocupante
00197576-a	lemma	traseiro
00197891-a	lemma	de atrás
00197891-a	lemma	traseiro
00198147-a	lemma	dianteiro
00198904-a	lemma	destacado
00198904-a	lemma	guía
00198904-a	lemma	punteiro
00199569-a	lemma	seguinte
00200026-a	lemma	apoiado
00200258-a	lemma	de tapa dura
00201130-a	lemma	sen respaldo
00201354-a	lemma	cara atrás
00203237-a	lemma	frontal
00203753-n	lemma	afastamento
00203753-n	lemma	evasión
00203753-n	lemma	prevención
00203774-a	lemma	cara adiante
00203917-a	lemma	cara atrás
00204077-a	lemma	tímido
00204491-a	lemma	fato
00205696-a	lemma	presuntuoso
00206003-a	lemma	con balcón
00206003-a	lemma	con terraza
00206127-a	lemma	sen balcón
00206127-a	lemma	sen terraza
00206130-n	lemma	boicot
00206205-a	lemma	de barril
00206205-a	lemma	embarrilado
00206205-a	lemma	en barril
00206317-a	lemma	non embarrilada
00206403-a	lemma	bicudo
00206403-a	lemma	con bico
