# Norwegian Wordnet	nob	http://www.nb.no/spraakbanken/tilgjengelege-ressursar/leksikalske-ressursar	wordnet 
00273082-a	lemma	mørk
00275607-v	lemma	regulere
00276987-n	lemma	forurensning
00279835-n	lemma	bevegelse
00283568-n	lemma	gå
00285557-n	lemma	skritt
00286605-v	lemma	flekke
00287640-a	lemma	sneversynt
00288498-a	lemma	ubetydelig
00290302-v	lemma	eskalere
00291873-v	lemma	lyse
00292937-a	lemma	travel
00293916-n	lemma	løp
00294579-a	lemma	doven
00295701-n	lemma	reise
00296178-v	lemma	innstille
00296178-v	lemma	stille inn
00298041-a	lemma	sosialistisk
00301192-n	lemma	flytur
00303661-v	lemma	utvide
00307631-n	lemma	kjøretur
00309021-a	lemma	forsiktig
00309906-n	lemma	safari
00310063-n	lemma	oppdagelsesreise
00312553-n	lemma	reise
00312932-n	lemma	cruise
00315986-n	lemma	overføring
00316768-v	lemma	avkorte
00322634-n	lemma	sprøyte
00325281-a	lemma	forsiktig
00327824-n	lemma	svingning
00328015-n	lemma	gjenkomst
00328128-v	lemma	kok
00328802-v	lemma	forgreine seg
00329831-a	lemma	sentral
00331082-v	lemma	knuse
00331950-n	lemma	bevegelse
00333594-v	lemma	briste
00333758-v	lemma	smadre
00334509-n	lemma	gest
00334996-v	lemma	smadre
00335923-v	lemma	knuse
00336831-a	lemma	sikker
00337065-v	lemma	knekke
00338817-a	lemma	selvsikker
00339934-v	lemma	hende
00339934-v	lemma	skje
00339941-a	lemma	sky
00342028-n	lemma	omdreining
00342028-n	lemma	rotasjon
00343015-a	lemma	uungåelig
00345454-n	lemma	svinge
00346693-n	lemma	kuvending
00346693-n	lemma	vending
00347652-n	lemma	riste
00348746-v	lemma	begynne
00348746-v	lemma	starte
00349592-v	lemma	sette inn
00350380-n	lemma	omkjøring
00351638-n	lemma	reduksjon
00356926-a	lemma	karakteristisk
00357332-v	lemma	skyte
00358431-v	lemma	dø
00360092-v	lemma	etterlate
00360501-v	lemma	drukne
00362103-n	lemma	rabatt
00362467-a	lemma	munter
00365709-n	lemma	utvidelse
00369504-a	lemma	ravfarget
00369802-n	lemma	sammentrekning
00372111-a	lemma	brun
00372607-n	lemma	lager
00372958-v	lemma	varme opp
00374135-v	lemma	fryse
00381601-v	lemma	endre
00381601-v	lemma	forandre
00382109-n	lemma	koalisjon
00383606-n	lemma	atskillelse
00383606-n	lemma	separasjon
00384411-v	lemma	konvertere
00386676-n	lemma	splittelse
00392812-a	lemma	sort
00392812-a	lemma	svart
00394813-v	lemma	blande
00397347-n	lemma	sensur
00401783-n	lemma	atspredelse
00401783-n	lemma	moro
00402419-a	lemma	fargerik
00403783-n	lemma	såre
00404642-v	lemma	ordne
00408660-a	lemma	lys
00409483-n	lemma	operasjon
00410247-n	lemma	praksis
00410247-n	lemma	skikk
00411384-n	lemma	samarbeid
00413622-a	lemma	klassisk
00414179-n	lemma	bruk
00415398-v	lemma	slå seg ned
00415442-n	lemma	slaveri
00415676-n	lemma	vei
00417413-a	lemma	ren
00418563-v	lemma	stivne
00419289-a	lemma	skitten
00419908-n	lemma	mishandling
00419950-v	lemma	stramme
00421437-n	lemma	tortur
00421917-v	lemma	falme
00424370-a	lemma	skitten
00426958-v	lemma	forsvinne
00428000-n	lemma	fest
00428000-n	lemma	selskap
00428000-n	lemma	tamtam
00429048-n	lemma	underholdning
00429060-v	lemma	redusere
00429949-n	lemma	moro
00430606-n	lemma	lek
00431552-n	lemma	interesse
00431893-n	lemma	lek
00438707-a	lemma	klok
00438707-a	lemma	vis
00439588-a	lemma	blåst
00439588-a	lemma	dum
00439588-a	lemma	hjernetom
00439588-a	lemma	uintelligent
00441445-v	lemma	redusere
00442361-a	lemma	fjern
00444519-a	lemma	tett
00445169-v	lemma	størkne
00445351-n	lemma	roing
00445548-a	lemma	fjern
00450565-v	lemma	rydde
00451510-a	lemma	tett
00452293-n	lemma	jakt
00452512-v	lemma	fylle
00455599-n	lemma	spill
00456596-v	lemma	svare til
00459776-v	lemma	forsinke
00462092-v	lemma	undertrykke
00464894-n	lemma	golf
00470386-v	lemma	kommersialisere
00470966-n	lemma	rugby
00471613-n	lemma	baseballkamp
00474017-v	lemma	forfine
00476819-a	lemma	bekvem
00476819-a	lemma	bekvemmelig
00477941-v	lemma	spolere
00478262-n	lemma	fotball
00480993-n	lemma	basketball
00482298-n	lemma	tennis
00483146-a	lemma	kommersiell
00484166-v	lemma	avslutte
00485711-a	lemma	ordinær
00489837-v	lemma	kvantifisere
00492677-a	lemma	felles
00503982-a	lemma	sammenlignbar
00506658-n	lemma	veddemål
00507464-a	lemma	kompatibel
00508032-v	lemma	merke
00508091-n	lemma	loddtrekning
00510050-a	lemma	dyktig
00511212-n	lemma	orgie
00517728-n	lemma	festival
00519333-n	lemma	tivoli
00520214-a	lemma	komplett
00520257-n	lemma	show
00520357-v	lemma	avbryte
00521209-n	lemma	framvisning
00521209-n	lemma	visning
00523513-n	lemma	idrett
00523513-n	lemma	sport
00525453-a	lemma	utstrakt
00527188-a	lemma	universell
00528667-n	lemma	ballet
00529759-v	lemma	lekke
00538323-v	lemma	bryte sammen
00539338-v	lemma	bosette seg
00550117-v	lemma	skifte ut
00550771-n	lemma	innslag
00550771-n	lemma	nummer
00550771-n	lemma	opptreden
00554300-n	lemma	opphisselse
00555138-n	lemma	alarm
00555138-n	lemma	oppstyr
00555648-n	lemma	hast
00556313-n	lemma	manøver
00570590-a	lemma	bevisst
00574422-a	lemma	konservativ
00575230-a	lemma	liberal
00575741-n	lemma	arbeid
00577068-n	lemma	fremgangsmåte
00583239-a	lemma	konstant
00583246-n	lemma	karriere
00584367-n	lemma	arbeid
00584367-n	lemma	jobb
00584367-n	lemma	yrke
00584820-a	lemma	konstruktiv
00588797-a	lemma	vel tilfreds
00588888-v	lemma	forstå
00591115-v	lemma	forstå
00594058-v	lemma	forstå
00594337-v	lemma	kjenne
00594413-a	lemma	uavbrutt
00595299-a	lemma	konstant
00595630-v	lemma	vite
00595935-v	lemma	kunne
00597634-v	lemma	mestre
00598056-n	lemma	professorat
00601659-v	lemma	sluke
00601783-a	lemma	kontroversiell
00603298-v	lemma	trene
00604617-a	lemma	praktisk
00604897-a	lemma	handy
00605516-a	lemma	konvensjonell
00606370-n	lemma	fag
00606370-n	lemma	håndverk
00607780-v	lemma	huske
00607780-v	lemma	minnes
00609100-v	lemma	glemme
00609683-v	lemma	huske
00609683-v	lemma	minnes
00609953-n	lemma	profesjon
00609953-n	lemma	stilling
00610010-v	lemma	huske
00610010-v	lemma	minnes
00610374-v	lemma	gjenkjenne
00610374-v	lemma	identifisere
00610374-v	lemma	kjenne
00610532-a	lemma	nukleær
00611047-a	lemma	tradisjonell
00611256-v	lemma	huske
00611256-v	lemma	minnes
00611481-v	lemma	markere
00612160-n	lemma	legekunst
00612160-n	lemma	legevitenskap
00612160-n	lemma	medisin
00616498-v	lemma	hoppe over
00616857-v	lemma	ignorere
00619433-a	lemma	rå
00620752-n	lemma	arbeid
00620752-n	lemma	jobb
00620752-n	lemma	yrke
00621734-v	lemma	forvirre
00622068-n	lemma	anstrengelse
00622068-n	lemma	strev
00623356-a	lemma	interaktiv
00623862-n	lemma	problem
00624738-n	lemma	mosjon
00625119-v	lemma	lese
00626890-v	lemma	diktere
00628491-v	lemma	tenke
00630380-v	lemma	overveie
00630380-v	lemma	vurdere
00631391-a	lemma	riktig
00631391-a	lemma	sann
00631391-a	lemma	virkelig
00632236-v	lemma	anta
00632627-v	lemma	resonnere
00633778-a	lemma	feil
00636461-n	lemma	prøve
00636547-a	lemma	provinsiell
00636921-n	lemma	forskning
00636921-n	lemma	undersøkelse
00637354-n	lemma	undersøkelse
00637810-n	lemma	undersøkelse
00639230-a	lemma	tankefull
00641158-a	lemma	høflig
00641672-v	lemma	multiplisere
00645493-a	lemma	utrolig
00647542-a	lemma	kritisk
00650577-a	lemma	alvorlig
00650577-a	lemma	kritisk
00652900-v	lemma	sammenligne
00654400-n	lemma	avlytting
00654885-n	lemma	pleie
00657604-n	lemma	legehjelp
00658082-n	lemma	behandling
00658259-a	lemma	lineær
00661091-n	lemma	behandling
00663353-v	lemma	sjekke
00664449-a	lemma	nysgjerrig
00664788-v	lemma	bevise
00668805-v	lemma	akseptere
00671351-n	lemma	inngrep
00671351-n	lemma	operasjon
00674607-v	lemma	velge
00676450-v	lemma	velge ut
00676864-v	lemma	velge
00681429-v	lemma	bedømme
00681429-v	lemma	vurdere
00681930-a	lemma	døv
00684480-a	lemma	avgjørende
00685683-v	lemma	avvise
00687295-v	lemma	tvile
00689344-v	lemma	finne
00689344-v	lemma	mene
00689344-v	lemma	synes
00689344-v	lemma	tenke
00690058-a	lemma	dyp
00691696-a	lemma	lav
00694068-v	lemma	regne
00694068-v	lemma	respektere
00697365-n	lemma	vaksinasjon
00697589-v	lemma	avgjøre
00697589-v	lemma	bestemme
00697589-v	lemma	fastsette
00697589-v	lemma	vedta
00697923-a	lemma	innlysende
00697923-a	lemma	klar
00700260-n	lemma	rehabilitering
00700451-a	lemma	presis
00703615-a	lemma	nedtrykt
00704305-n	lemma	analyse
00704305-n	lemma	psykoanalyse
00704690-v	lemma	planere
00704690-v	lemma	planlegge
00705891-a	lemma	fin
00709215-a	lemma	skrøpelig
00713167-v	lemma	forbinde
00715140-a	lemma	demokratisk
00718924-a	lemma	vilkårlig
00719062-v	lemma	eksplodere
00719494-n	lemma	plikt
00719705-n	lemma	oppgave
00719734-v	lemma	forvente
00722061-n	lemma	rolle
00722232-v	lemma	konsentrere seg
00724081-a	lemma	pålitelig
00725772-a	lemma	avhengig
00727564-a	lemma	uavhengig
00728617-v	lemma	forstå
00732394-v	lemma	akseptere
00732960-a	lemma	ønskverdig
00735571-v	lemma	ordne
00736299-a	lemma	ødelagt
00744916-a	lemma	vanskelig
00748515-n	lemma	fyll
00749230-a	lemma	lett
00751567-v	lemma	befale
00752764-v	lemma	be
00754942-v	lemma	forlange
00754942-v	lemma	kreve
00755745-v	lemma	forvente
00756338-v	lemma	påstå
00756897-a	lemma	sort
00757080-n	lemma	synd
00757544-v	lemma	fornekte
00758459-a	lemma	diplomatisk
00759269-v	lemma	tigge
00759944-v	lemma	be
00760916-a	lemma	direkte
00764032-v	lemma	avgjøre
00764484-a	lemma	likefrem
00764902-v	lemma	forsone
00765649-v	lemma	presse
00766234-n	lemma	kriminalitet
00766418-v	lemma	overtale
00766457-a	lemma	indirekte
00769553-v	lemma	overbevise
00769553-v	lemma	overtale
00770141-v	lemma	avskrekke
00770270-n	lemma	brudd
00770270-n	lemma	overtredelse
00770543-n	lemma	brudd
00770543-n	lemma	overtredelse
00771341-v	lemma	oppmuntre
00772910-a	lemma	diskré
00775156-v	lemma	krangle
00779374-a	lemma	tydelig
00780889-n	lemma	tyveri
00781685-n	lemma	ran
00788184-v	lemma	spørre ut
00788184-v	lemma	utspørre
00789448-v	lemma	ringe
00790703-v	lemma	telekommunikasjon
00791078-n	lemma	test
00795632-v	lemma	reservere
00795720-n	lemma	prosjekt
00795863-v	lemma	bestride
00795863-v	lemma	forby
00796315-n	lemma	eventyr
00796586-n	lemma	oppgave
00797430-v	lemma	nekte
00799798-v	lemma	oppheve
00800248-a	lemma	sløv
00800826-a	lemma	skarp
00800930-v	lemma	ekspedere
00802238-n	lemma	risiko
00802238-n	lemma	sjanse
00802318-v	lemma	tillate
00804695-a	lemma	livlig
00806502-v	lemma	godkjenne
00807461-v	lemma	protestere
00808191-a	lemma	dynamisk
00810916-a	lemma	ivrig
00811375-v	lemma	unngå
00812580-v	lemma	debattere
00812952-a	lemma	tidlig
00813044-v	lemma	overveie
00813044-v	lemma	vurdere
00813978-v	lemma	diskutere
00813978-v	lemma	disputere
00814850-v	lemma	tilbakevise
00815000-a	lemma	umoden
00815686-v	lemma	svare
00817311-v	lemma	innrømme
00817311-v	lemma	vedgå
00817311-v	lemma	vedkjenne
00817311-v	lemma	vedstå
00817680-n	lemma	beskyttelse
00817680-n	lemma	forsvar
00817680-n	lemma	omsorg
00817680-n	lemma	vern
00818175-a	lemma	primitiv
00818974-v	lemma	insistere
00819274-n	lemma	bevaring
00828003-v	lemma	preke
00829107-v	lemma	lære
00831225-a	lemma	uvitende
00833546-v	lemma	oppdatere
00834009-v	lemma	villede
00834198-a	lemma	effektiv
00834259-v	lemma	lyge
00838043-v	lemma	simulere
00838098-n	lemma	inntak
00839292-n	lemma	støt
00839619-a	lemma	effektiv
00842199-a	lemma	sterk
00842538-v	lemma	bebreide
00842538-v	lemma	klandre
00842772-v	lemma	kritisere
00843959-v	lemma	anklage
00844254-n	lemma	sex
00847399-a	lemma	fakultativ
00849357-a	lemma	elegant
00850501-v	lemma	erte
00852506-v	lemma	erte
00854420-v	lemma	bedra
00856824-v	lemma	rose
00858781-v	lemma	anspore
00858781-v	lemma	forlokke
00858781-v	lemma	inspirere
00858917-a	lemma	empirisk
00859758-v	lemma	more
00865958-v	lemma	forbanne
00869126-v	lemma	bestride
00869583-n	lemma	operasjon
00870213-v	lemma	advare
00870912-n	lemma	divisjon
00871405-v	lemma	true
00874067-n	lemma	vurdering
00875394-v	lemma	foreslå
00877848-v	lemma	minne
00878648-n	lemma	blikk
00881998-v	lemma	gratulere
00882948-v	lemma	anbefale
00882961-n	lemma	lukte
00883226-v	lemma	skryte
00883297-n	lemma	undervisning
00884466-n	lemma	kurs
00884466-n	lemma	kurstilbud
00884540-v	lemma	sverge
00885695-a	lemma	entusiastisk
00887081-n	lemma	undervisning
00887142-v	lemma	tilegne
00887463-v	lemma	vie
00888765-a	lemma	misunnelig
00889472-n	lemma	time
00889472-n	lemma	undervisningstime
00890590-v	lemma	sikre
00892145-n	lemma	seminar
00892315-v	lemma	takke
00892413-n	lemma	workshop
00892861-n	lemma	foredrag
00892923-v	lemma	unnskylde
00894359-n	lemma	eksersis
00894552-n	lemma	øvelse
00895442-a	lemma	tvetydig
00897026-n	lemma	prøve
00898210-v	lemma	nikke
00898518-n	lemma	produksjon
00900616-a	lemma	nødvendig
00901103-v	lemma	introdusere
00901103-v	lemma	presentere
00903212-v	lemma	ønske
00903559-n	lemma	fotografering
00903559-n	lemma	fotografi
00903894-a	lemma	vital
00904046-v	lemma	frikjenne
00904745-a	lemma	ynkelig
00905386-a	lemma	etisk
00905852-v	lemma	tilgi
00906367-v	lemma	dømme
00907147-v	lemma	klage
00908351-v	lemma	utvikle
00908492-n	lemma	kreativitet
00909545-a	lemma	plan
00912001-n	lemma	samling
00912473-v	lemma	rope
00912833-v	lemma	skrike
00912960-n	lemma	produksjon
00913065-v	lemma	rope
00913387-a	lemma	lik
00913454-a	lemma	eiendommelig
00913705-n	lemma	produksjon
00914421-a	lemma	nøyaktig
00915830-v	lemma	hviske
00916274-v	lemma	snerre
00916464-n	lemma	landbruk
00916909-v	lemma	gjette
00917772-v	lemma	ane
00917772-v	lemma	forutse
00917772-v	lemma	spå
00919155-a	lemma	nervøs
00919542-a	lemma	oppstemt
00920510-n	lemma	kultur
00921014-a	lemma	spennende
00921790-n	lemma	onn
00923444-n	lemma	industri
00924825-n	lemma	produksjon
00925110-v	lemma	undre seg
00927049-v	lemma	spekulere
00929164-a	lemma	utdødd
00930368-v	lemma	bevirke
00930368-v	lemma	framkalle
00930368-v	lemma	gjøre
00930368-v	lemma	utføre
00931852-v	lemma	bety
00933154-a	lemma	dyr
00933420-n	lemma	kunst
00934199-a	lemma	billig
00935500-a	lemma	erfaren
00939277-v	lemma	forklare
00939857-v	lemma	oppklare
00940437-a	lemma	eksplisitt
00941242-a	lemma	grafisk
00941485-a	lemma	implisitt
00941990-v	lemma	snakke
00948071-v	lemma	telle
00948103-a	lemma	ekstern
00948670-a	lemma	intern
00949134-n	lemma	bruk
00949548-a	lemma	ytre
00950272-a	lemma	indre
00953216-v	lemma	fortelle
00953559-n	lemma	slag
00955060-n	lemma	operasjon
00957378-v	lemma	definere
00960629-a	lemma	tro
00961392-a	lemma	tro
00962129-n	lemma	opprør
00962447-v	lemma	snakke
00962722-n	lemma	revolusjon
00963570-v	lemma	snakke
00964569-n	lemma	fiendtlighet
00965404-n	lemma	makt
00965606-a	lemma	velkjent
00966809-v	lemma	avgi rapport
00966809-v	lemma	rapportere
00967129-a	lemma	usedvanlig
00967129-a	lemma	uvant
00967625-v	lemma	utgi
00968155-n	lemma	felttog
00968211-v	lemma	spre
00968730-a	lemma	eksotisk
00972621-n	lemma	angrep
00973056-v	lemma	sende
00973077-n	lemma	krig
00975171-a	lemma	moteriktig
00976653-v	lemma	reklamere
00976953-n	lemma	innfall
00977301-n	lemma	angrep
00977336-v	lemma	erklære
00977699-a	lemma	direkte
00978369-v	lemma	artikulere
00980453-v	lemma	formulere
00980527-a	lemma	langsom
00981818-a	lemma	rask
00981818-a	lemma	snar
00983824-v	lemma	utstøte
00983862-a	lemma	sirlig
00986027-a	lemma	fet
00987071-v	lemma	beskrive
00987180-a	lemma	overvektig
00988028-v	lemma	representere
00988232-a	lemma	tynn
00993014-v	lemma	skrive
00993885-a	lemma	dødelig
00995775-a	lemma	gunstig
00996102-v	lemma	revidere
00996485-v	lemma	signere
00996485-v	lemma	skrive under
00998399-v	lemma	ta opp
00999815-v	lemma	slette
01002297-v	lemma	dokumentere
01003050-a	lemma	ferdig
01004235-v	lemma	understreke
01006810-v	lemma	korrespondere
01007354-a	lemma	uendelig
01009240-v	lemma	si
01009871-n	lemma	orden
01009871-n	lemma	rekkefølge
01010271-a	lemma	siste
01010458-n	lemma	rekkefølge
01010862-a	lemma	første
01013367-v	lemma	understreke
01016035-a	lemma	endelig
01017161-a	lemma	frisk
01017161-a	lemma	sunn
01020005-v	lemma	bemerke
01021128-v	lemma	illustrere
01022064-a	lemma	fleksibel
01023259-v	lemma	sitere
01023636-n	lemma	prosedyre
01023636-n	lemma	protokoll
01023820-n	lemma	fremgangsmåte
01024190-v	lemma	nevne
01026095-v	lemma	nevne
01026482-n	lemma	rutine
01027859-n	lemma	ritual
01028082-n	lemma	ritual
01028655-n	lemma	tilbe
01028748-v	lemma	kalle
01029406-n	lemma	ritual
01029883-n	lemma	våkenatt
01030820-n	lemma	ritual
01031256-v	lemma	sende
01032040-n	lemma	gudstjeneste
01033527-v	lemma	behandle
01033996-a	lemma	medfødt
01034925-n	lemma	sakrament
01035007-a	lemma	eksotisk
01036383-a	lemma	innfødt
01036996-n	lemma	ekteskap
01039925-n	lemma	helligkåring
01040752-a	lemma	minneverdig
01041415-v	lemma	vinke
01043887-v	lemma	fløyte
01044240-a	lemma	uformell
01044533-v	lemma	mumle
01045216-a	lemma	formell
01045419-v	lemma	grynte
01047338-n	lemma	gjenoppblomstring
01047745-v	lemma	bjeffe
01047745-v	lemma	gjø
01048718-v	lemma	brøle
01051331-n	lemma	plassering
01052248-a	lemma	velduftende
01053617-n	lemma	opphold
01055954-n	lemma	besøk
01055978-v	lemma	rulle
01057200-n	lemma	forsyning
01057200-n	lemma	levering
01061489-a	lemma	fri
01061945-n	lemma	krav
01062817-n	lemma	pause
01063930-v	lemma	dele
01066542-a	lemma	hyppig
01067538-a	lemma	sjelden
01067694-a	lemma	frisk
01069283-a	lemma	dårlig
01070187-n	lemma	diett
01070892-n	lemma	hemning
01072949-v	lemma	spille
01074650-a	lemma	vennlig
01075117-n	lemma	beleiring
01083044-v	lemma	gi opp
01083157-a	lemma	full
01085098-n	lemma	andel
01085793-n	lemma	utdeling
01086545-a	lemma	tom
01086945-n	lemma	velferd
01087093-a	lemma	blank
01089136-a	lemma	fulltids
01089369-a	lemma	deltids
01089635-n	lemma	veldedighet
01089778-n	lemma	bidrag
01090308-a	lemma	funksjonell
01090335-v	lemma	kjempe
01090446-n	lemma	handel
01091234-a	lemma	dekorativ
01093172-v	lemma	krige
01094725-n	lemma	firma
01095218-v	lemma	være
01095966-n	lemma	firma
01099592-v	lemma	miste
01099592-v	lemma	tape
01100145-v	lemma	vinne
01101391-a	lemma	generell
01101913-v	lemma	slå
01103614-n	lemma	utgivelse
01104026-a	lemma	spesifikk
01104624-v	lemma	lure
01105259-n	lemma	godstransport
01105259-n	lemma	transport
01105639-v	lemma	gå over
01106272-n	lemma	frakt
01106808-n	lemma	transaksjon
01107206-a	lemma	føderativ
01109687-n	lemma	bytte
01110274-n	lemma	handel
01110517-v	lemma	overvelde
01112420-n	lemma	markedsføring
01113867-n	lemma	handel
01114434-a	lemma	gavmild
01115349-a	lemma	ekte
01116585-v	lemma	motsette seg
01117541-n	lemma	salg
01117723-n	lemma	salg
01120448-n	lemma	betaling
01120925-a	lemma	berømt
01122595-a	lemma	obskur
01126051-v	lemma	storme
01127782-a	lemma	råtten
01128193-v	lemma	beskytte
01128193-v	lemma	forsvare
01128193-v	lemma	verne
01129337-v	lemma	bevokte
01129337-v	lemma	passe
01129920-n	lemma	ansvar
01129920-n	lemma	plikt
01131454-a	lemma	avskyelig
01131454-a	lemma	gresselig
01131803-a	lemma	dårlig
01133106-n	lemma	okkupasjon
01133281-n	lemma	ledelse
